timestamp,symbol,owned,price,entry_price,unrealized_pct,momentum,acceleration,exit_signal,exit_reason
2026-06-03T09:26:13.412382,BB,True,10.14,9.16,10.71,81.07,-3.87,True,ACCELERATION_DECAY
2026-06-03T09:26:21.886626,FCX,True,70.36,70.75,-0.55,21.98,-7.08,True,ACCELERATION_DECAY
2026-06-03T09:31:49.807489,AMAT,True,500.1,490.5,1.96,21.73,-3.48,True,ACCELERATION_DECAY
2026-06-03T09:31:52.338882,ARM,True,396.86,397.49,-0.16,90.03,-8.09,True,ACCELERATION_DECAY
2026-06-03T09:31:53.724964,BB,True,10.04,9.16,9.61,79.29,-5.66,True,ACCELERATION_DECAY
2026-06-03T09:32:02.042965,FCX,True,70.51,70.75,-0.33,22.24,-6.82,True,ACCELERATION_DECAY
2026-06-03T09:37:30.020920,AMAT,True,499.95,490.5,1.93,21.7,-3.52,True,ACCELERATION_DECAY
2026-06-03T09:37:32.539968,ARM,True,396.17,397.49,-0.33,89.7,-8.43,True,ACCELERATION_DECAY
2026-06-03T09:37:33.900486,BB,True,9.99,9.16,9.07,78.39,-6.55,True,ACCELERATION_DECAY
2026-06-03T09:37:43.254764,FCX,True,70.39,70.75,-0.5,22.04,-7.03,True,ACCELERATION_DECAY
2026-06-03T09:43:11.550342,AMAT,True,497.96,490.5,1.52,21.21,-4.0,True,ACCELERATION_DECAY
2026-06-03T09:43:13.948021,ARM,True,394.29,397.49,-0.81,88.8,-9.33,True,ACCELERATION_DECAY
2026-06-03T09:43:15.355673,BB,True,9.92,9.16,8.3,77.14,-7.8,True,ACCELERATION_DECAY
2026-06-03T09:43:23.705823,FCX,True,70.23,70.75,-0.73,21.76,-7.3,True,ACCELERATION_DECAY
2026-06-03T09:48:51.232978,AMAT,True,499.23,490.5,1.78,21.52,-3.69,True,ACCELERATION_DECAY
2026-06-03T09:48:53.947896,ARM,True,396.22,397.49,-0.32,89.72,-8.4,True,ACCELERATION_DECAY
2026-06-03T09:48:55.350928,BB,True,9.91,9.16,8.2,76.96,-7.98,True,ACCELERATION_DECAY
2026-06-03T09:49:03.974722,FCX,True,70.19,70.75,-0.79,21.69,-7.37,True,ACCELERATION_DECAY
2026-06-03T09:54:32.083454,AMAT,True,498.61,490.5,1.65,21.37,-3.84,True,ACCELERATION_DECAY
2026-06-03T09:54:34.563135,ARM,True,394.38,397.49,-0.78,88.84,-9.28,True,ACCELERATION_DECAY
2026-06-03T09:54:35.948135,BB,True,9.86,9.16,7.65,76.07,-8.87,True,ACCELERATION_DECAY
2026-06-03T09:54:44.654651,FCX,True,70.13,70.75,-0.87,21.58,-7.48,True,ACCELERATION_DECAY
2026-06-03T10:00:13.001575,AMAT,True,498.6,490.5,1.65,21.37,-3.84,True,ACCELERATION_DECAY
2026-06-03T10:00:15.412701,ARM,True,393.77,397.49,-0.94,88.55,-9.57,True,ACCELERATION_DECAY
2026-06-03T10:00:16.892584,BB,True,9.79,9.16,6.89,74.82,-10.12,True,ACCELERATION_DECAY
2026-06-03T10:00:25.363555,FCX,True,70.05,70.75,-0.99,21.45,-7.62,True,ACCELERATION_DECAY
2026-06-03T10:05:53.564202,AMAT,True,499.55,490.5,1.85,21.6,-3.61,True,ACCELERATION_DECAY
2026-06-03T10:05:56.182099,ARM,True,396.0,397.49,-0.37,89.62,-8.51,True,ACCELERATION_DECAY
2026-06-03T10:05:57.560958,BB,True,9.83,9.16,7.32,75.54,-9.41,True,ACCELERATION_DECAY
2026-06-03T10:06:06.249904,FCX,True,70.19,70.75,-0.79,21.69,-7.37,True,ACCELERATION_DECAY
2026-06-03T10:11:34.836511,AMAT,True,499.3,490.5,1.79,21.54,-3.67,True,ACCELERATION_DECAY
2026-06-03T10:11:37.284100,ARM,True,395.9,397.49,-0.4,89.57,-8.55,True,ACCELERATION_DECAY
2026-06-03T10:11:38.687917,BB,True,9.8,9.16,6.99,75.0,-9.95,True,ACCELERATION_DECAY
2026-06-03T10:11:47.209635,FCX,True,70.15,70.75,-0.84,21.62,-7.44,True,ACCELERATION_DECAY
2026-06-03T10:17:15.772667,AMAT,True,500.15,490.5,1.97,21.74,-3.47,True,ACCELERATION_DECAY
2026-06-03T10:17:18.331543,ARM,True,397.08,397.49,-0.1,90.14,-7.99,True,ACCELERATION_DECAY
2026-06-03T10:17:19.719436,BB,True,9.83,9.16,7.32,75.54,-9.41,True,ACCELERATION_DECAY
2026-06-03T10:17:28.386134,FCX,True,70.24,70.75,-0.72,21.78,-7.29,True,ACCELERATION_DECAY
2026-06-03T10:22:56.190114,AMAT,True,499.21,490.5,1.78,21.52,-3.7,True,ACCELERATION_DECAY
2026-06-03T10:22:58.671228,ARM,True,396.26,397.49,-0.31,89.74,-8.38,True,ACCELERATION_DECAY
2026-06-03T10:23:00.049566,BB,True,9.84,9.16,7.43,75.71,-9.23,True,ACCELERATION_DECAY
2026-06-03T10:23:08.542680,FCX,True,70.26,70.75,-0.69,21.81,-7.25,True,ACCELERATION_DECAY
2026-06-03T10:28:36.127024,AMAT,True,498.6,490.5,1.65,21.37,-3.84,True,ACCELERATION_DECAY
2026-06-03T10:28:38.690111,ARM,True,396.68,397.49,-0.2,89.94,-8.18,True,ACCELERATION_DECAY
2026-06-03T10:28:40.326902,BB,True,9.85,9.16,7.54,75.89,-9.05,True,ACCELERATION_DECAY
2026-06-03T10:28:48.786791,FCX,True,70.25,70.75,-0.7,21.79,-7.27,True,ACCELERATION_DECAY
2026-06-03T10:34:17.174869,AMAT,True,498.34,490.5,1.6,21.3,-3.91,True,ACCELERATION_DECAY
2026-06-03T10:34:19.731024,ARM,True,395.62,397.49,-0.47,89.44,-8.69,True,ACCELERATION_DECAY
2026-06-03T10:34:21.106181,BB,True,9.85,9.16,7.54,75.89,-9.05,True,ACCELERATION_DECAY
2026-06-03T10:34:29.668648,FCX,True,70.25,70.75,-0.7,21.79,-7.27,True,ACCELERATION_DECAY
2026-06-03T10:39:58.207217,AMAT,True,498.85,490.5,1.7,21.43,-3.78,True,ACCELERATION_DECAY
2026-06-03T10:40:00.634493,ARM,True,397.75,397.49,0.07,90.46,-7.67,True,ACCELERATION_DECAY
2026-06-03T10:40:02.038414,BB,True,9.93,9.16,8.41,77.32,-7.62,True,ACCELERATION_DECAY
2026-06-03T10:40:10.336691,FCX,True,70.4,70.75,-0.49,22.05,-7.01,True,ACCELERATION_DECAY
2026-06-03T10:45:37.982707,AMAT,True,499.62,490.5,1.86,21.62,-3.6,True,ACCELERATION_DECAY
2026-06-03T10:45:40.353468,ARM,True,398.44,397.49,0.24,90.79,-7.34,True,ACCELERATION_DECAY
2026-06-03T10:45:41.863238,BB,True,9.92,9.16,8.3,77.14,-7.8,True,ACCELERATION_DECAY
2026-06-03T10:45:50.234141,FCX,True,70.51,70.75,-0.33,22.24,-6.82,True,ACCELERATION_DECAY
2026-06-03T10:51:18.033039,AMAT,True,500.39,490.5,2.02,21.8,-3.41,True,ACCELERATION_DECAY
2026-06-03T10:51:20.724989,ARM,True,399.68,397.49,0.55,91.38,-6.74,True,ACCELERATION_DECAY
2026-06-03T10:51:22.161918,BB,True,9.96,9.16,8.74,77.86,-7.09,True,ACCELERATION_DECAY
2026-06-03T10:51:30.719696,FCX,True,70.5,70.75,-0.35,22.23,-6.84,True,ACCELERATION_DECAY
2026-06-03T10:56:58.873711,AMAT,True,500.0,490.5,1.94,21.71,-3.5,True,ACCELERATION_DECAY
2026-06-03T10:57:01.429942,ARM,True,400.55,397.49,0.77,91.8,-6.33,True,ACCELERATION_DECAY
2026-06-03T10:57:02.856186,BB,True,10.03,9.16,9.51,79.11,-5.84,True,ACCELERATION_DECAY
2026-06-03T10:57:11.460101,FCX,True,70.5,70.75,-0.35,22.23,-6.84,True,ACCELERATION_DECAY
2026-06-03T11:02:39.167480,AMAT,True,501.57,490.5,2.26,22.09,-3.12,True,ACCELERATION_DECAY
2026-06-03T11:02:41.642898,ARM,True,401.77,397.49,1.08,92.38,-5.74,True,ACCELERATION_DECAY
2026-06-03T11:02:43.308058,BB,True,10.09,9.16,10.16,80.18,-4.77,True,ACCELERATION_DECAY
2026-06-03T11:02:51.984957,FCX,True,70.56,70.75,-0.26,22.33,-6.73,True,ACCELERATION_DECAY
2026-06-03T11:08:20.589029,AMAT,True,502.41,490.5,2.43,22.29,-2.92,True,ACCELERATION_DECAY
2026-06-03T11:08:23.117295,ARM,True,404.43,397.49,1.75,93.66,-4.47,True,ACCELERATION_DECAY
2026-06-03T11:08:24.503915,BB,True,10.11,9.16,10.38,80.54,-4.41,True,ACCELERATION_DECAY
2026-06-03T11:08:32.855304,FCX,True,70.59,70.75,-0.22,22.38,-6.68,True,ACCELERATION_DECAY
2026-06-03T11:14:01.183076,AMAT,True,502.76,490.5,2.5,22.38,-2.83,True,ACCELERATION_DECAY
2026-06-03T11:14:03.546271,ARM,True,406.92,397.49,2.37,94.85,-3.28,True,ACCELERATION_DECAY
2026-06-03T11:14:04.927933,BB,True,10.11,9.16,10.38,80.54,-4.41,True,ACCELERATION_DECAY
2026-06-03T11:14:13.375689,FCX,True,70.59,70.75,-0.22,22.38,-6.68,True,ACCELERATION_DECAY
2026-06-03T11:19:40.651219,AMAT,True,502.16,490.5,2.38,22.23,-2.98,True,ACCELERATION_DECAY
2026-06-03T11:19:43.043627,ARM,True,408.82,397.49,2.85,95.76,-2.37,True,ACCELERATION_DECAY
2026-06-03T11:19:44.520603,BB,True,10.21,9.16,11.47,82.32,-2.62,True,ACCELERATION_DECAY
2026-06-03T11:19:52.945322,FCX,True,70.77,70.75,0.03,22.69,-6.37,True,ACCELERATION_DECAY
2026-06-03T11:25:20.724690,AMAT,True,502.22,490.5,2.39,22.25,-2.96,True,ACCELERATION_DECAY
2026-06-03T11:25:23.186990,ARM,True,408.6,397.49,2.8,95.65,-2.47,True,ACCELERATION_DECAY
2026-06-03T11:25:24.624832,BB,True,10.25,9.16,11.91,83.04,-1.91,True,ACCELERATION_DECAY
2026-06-03T11:25:32.980275,FCX,True,70.71,70.75,-0.05,22.59,-6.47,True,ACCELERATION_DECAY
2026-06-03T11:31:01.007958,AMAT,True,500.03,490.5,1.94,21.72,-3.5,True,ACCELERATION_DECAY
2026-06-03T11:31:03.432019,ARM,True,409.08,397.49,2.92,95.88,-2.24,True,ACCELERATION_DECAY
2026-06-03T11:31:04.838740,BB,True,10.18,9.16,11.14,81.79,-3.16,True,ACCELERATION_DECAY
2026-06-03T11:31:13.349069,FCX,True,70.69,70.75,-0.08,22.56,-6.51,True,ACCELERATION_DECAY
2026-06-03T11:36:40.962629,AMAT,True,500.45,490.5,2.03,21.82,-3.39,True,ACCELERATION_DECAY
2026-06-03T11:36:43.373704,ARM,True,411.65,397.49,3.56,97.11,-1.01,True,ACCELERATION_DECAY
2026-06-03T11:36:44.748904,BB,True,10.18,9.16,11.14,81.79,-3.16,True,ACCELERATION_DECAY
2026-06-03T11:36:53.041799,FCX,True,70.7,70.75,-0.07,22.57,-6.49,True,ACCELERATION_DECAY
2026-06-03T11:42:21.818011,AMAT,True,502.45,490.5,2.44,22.3,-2.91,True,ACCELERATION_DECAY
2026-06-03T11:42:24.280452,ARM,True,415.81,397.49,4.61,99.1,0.98,False,ACCELERATION_DECAY
2026-06-03T11:42:25.724184,BB,True,10.23,9.16,11.69,82.68,-2.27,True,ACCELERATION_DECAY
2026-06-03T11:42:34.359626,FCX,True,70.83,70.75,0.12,22.8,-6.26,True,ACCELERATION_DECAY
2026-06-03T11:48:02.459013,AMAT,True,501.83,490.5,2.31,22.15,-3.06,True,ACCELERATION_DECAY
2026-06-03T11:48:04.967013,ARM,True,417.11,397.49,4.94,99.73,1.6,False,ACCELERATION_DECAY
2026-06-03T11:48:06.415450,BB,True,10.2,9.16,11.36,82.14,-2.8,True,ACCELERATION_DECAY
2026-06-03T11:48:14.985588,FCX,True,71.07,70.75,0.46,23.21,-5.85,True,ACCELERATION_DECAY
2026-06-03T11:53:42.924517,AMAT,True,500.27,490.5,1.99,21.77,-3.44,True,ACCELERATION_DECAY
2026-06-03T11:53:45.412074,ARM,True,410.48,397.49,3.27,96.55,-1.57,True,ACCELERATION_DECAY
2026-06-03T11:53:46.802148,BB,True,10.15,9.16,10.82,81.25,-3.7,True,ACCELERATION_DECAY
2026-06-03T11:53:55.589863,FCX,True,70.86,70.75,0.16,22.85,-6.21,True,ACCELERATION_DECAY
2026-06-03T11:59:24.492009,AMAT,True,499.95,490.5,1.93,21.7,-3.52,True,ACCELERATION_DECAY
2026-06-03T11:59:26.976824,ARM,True,410.37,397.49,3.24,96.5,-1.63,True,ACCELERATION_DECAY
2026-06-03T11:59:28.349705,BB,True,10.13,9.16,10.6,80.89,-4.05,True,ACCELERATION_DECAY
2026-06-03T11:59:36.904100,FCX,True,70.84,70.75,0.13,22.82,-6.25,True,ACCELERATION_DECAY
2026-06-03T12:05:05.001612,AMAT,True,500.52,490.5,2.04,21.83,-3.38,True,ACCELERATION_DECAY
2026-06-03T12:05:07.426295,ARM,True,410.27,397.49,3.22,96.45,-1.67,True,ACCELERATION_DECAY
2026-06-03T12:05:08.887072,BB,True,10.13,9.16,10.6,80.89,-4.05,True,ACCELERATION_DECAY
2026-06-03T12:05:17.489960,FCX,True,71.22,70.75,0.67,23.47,-5.59,True,ACCELERATION_DECAY
2026-06-03T12:10:45.509831,AMAT,True,500.35,490.5,2.01,21.79,-3.42,True,ACCELERATION_DECAY
2026-06-03T12:10:48.027676,ARM,True,411.51,397.49,3.53,97.05,-1.08,True,ACCELERATION_DECAY
2026-06-03T12:10:49.407988,BB,True,10.05,9.16,9.72,79.46,-5.48,True,ACCELERATION_DECAY
2026-06-03T12:10:57.781588,FCX,True,71.27,70.75,0.74,23.56,-5.5,True,ACCELERATION_DECAY
2026-06-03T12:16:26.014647,AMAT,True,499.96,490.5,1.93,21.7,-3.51,True,ACCELERATION_DECAY
2026-06-03T12:16:28.567708,ARM,True,411.19,397.49,3.45,96.89,-1.23,True,ACCELERATION_DECAY
2026-06-03T12:16:29.987404,BB,True,10.05,9.16,9.72,79.46,-5.48,True,ACCELERATION_DECAY
2026-06-03T12:16:38.424252,FCX,True,71.17,70.75,0.6,23.39,-5.67,True,ACCELERATION_DECAY
2026-06-03T12:22:06.258915,AMAT,True,500.55,490.5,2.05,21.84,-3.37,True,ACCELERATION_DECAY
2026-06-03T12:22:08.808352,ARM,True,412.37,397.49,3.74,97.46,-0.67,True,ACCELERATION_DECAY
2026-06-03T12:22:10.195086,BB,True,10.07,9.16,9.94,79.82,-5.12,True,ACCELERATION_DECAY
2026-06-03T12:22:18.586779,FCX,True,71.26,70.75,0.73,23.54,-5.52,True,ACCELERATION_DECAY
2026-06-03T12:27:45.701929,AMAT,True,499.72,490.5,1.88,21.64,-3.57,True,ACCELERATION_DECAY
2026-06-03T12:27:48.067885,ARM,True,410.5,397.49,3.27,96.56,-1.56,True,ACCELERATION_DECAY
2026-06-03T12:27:49.445958,BB,True,10.03,9.16,9.51,79.11,-5.84,True,ACCELERATION_DECAY
2026-06-03T12:27:57.659279,FCX,True,71.22,70.75,0.67,23.47,-5.59,True,ACCELERATION_DECAY
2026-06-03T12:33:25.231942,AMAT,True,499.55,490.5,1.85,21.6,-3.61,True,ACCELERATION_DECAY
2026-06-03T12:33:27.632607,ARM,True,411.58,397.49,3.54,97.08,-1.05,True,ACCELERATION_DECAY
2026-06-03T12:33:29.003481,BB,True,10.01,9.16,9.29,78.75,-6.2,True,ACCELERATION_DECAY
2026-06-03T12:33:37.208440,FCX,True,71.28,70.75,0.75,23.58,-5.48,True,ACCELERATION_DECAY
2026-06-03T12:39:04.488427,AMAT,True,499.09,490.5,1.75,21.49,-3.72,True,ACCELERATION_DECAY
2026-06-03T12:39:06.844259,ARM,True,410.86,397.49,3.36,96.73,-1.39,True,ACCELERATION_DECAY
2026-06-03T12:39:08.288276,BB,True,9.97,9.16,8.85,78.04,-6.91,True,ACCELERATION_DECAY
2026-06-03T12:39:16.950781,FCX,True,71.34,70.75,0.84,23.68,-5.38,True,ACCELERATION_DECAY
