timestamp,symbol,owned,price,entry_price,unrealized_pct,momentum,acceleration,exit_signal,exit_reason
2026-06-03T08:13:31.566314,LULU,False,124.76,0,0,-4.19,-2.24,True,LOST_20_SMA
2026-06-03T08:13:31.911425,MA,False,468.0,0,0,-5.85,-0.49,True,LOST_20_SMA
2026-06-03T08:13:32.250361,MCD,False,275.22,0,0,-3.49,-0.76,True,LOST_20_SMA
2026-06-03T08:13:32.603763,MCO,False,445.45,0,0,-2.0,-2.9,True,MOMENTUM_FAILURE
2026-06-03T08:13:32.939653,MDB,False,367.54,0,0,37.82,-12.72,True,ACCELERATION_DECAY
2026-06-03T08:13:33.282133,META,False,617.05,0,0,2.0,4.09,False,ACCELERATION_DECAY
2026-06-03T08:13:33.624032,MPC,False,269.97,0,0,3.63,-0.53,True,ACCELERATION_DECAY
2026-06-03T08:13:33.983594,MS,False,209.09,0,0,10.48,-3.86,True,ACCELERATION_DECAY
2026-06-03T08:13:34.318561,MSFT,False,427.54,0,0,3.93,-2.77,True,ACCELERATION_DECAY
2026-06-03T08:13:34.657203,MU,False,1063.31,0,0,66.09,-18.51,True,ACCELERATION_DECAY
2026-06-03T08:13:35.002325,NET,False,262.8,0,0,7.52,-14.12,True,ACCELERATION_DECAY
2026-06-03T08:13:35.358544,NFLX,False,81.83,0,0,-6.89,1.55,True,LOST_20_SMA
2026-06-03T08:13:35.713590,NOC,False,535.24,0,0,-4.18,1.18,True,LOST_20_SMA
2026-06-03T08:13:36.059064,NOW,False,121.42,0,0,31.96,-6.83,True,ACCELERATION_DECAY
2026-06-03T08:13:36.406299,NUE,False,260.73,0,0,12.35,-2.11,True,ACCELERATION_DECAY
2026-06-03T08:13:36.753699,NVDA,False,215.25,0,0,9.54,-2.72,True,LOST_20_SMA
2026-06-03T08:13:37.107207,ODFL,False,234.21,0,0,19.45,0.25,False,ACCELERATION_DECAY
2026-06-03T08:13:37.461082,ORCL,False,231.06,0,0,24.66,-11.0,True,ACCELERATION_DECAY
2026-06-03T08:13:37.800336,PANW,False,279.04,0,0,51.67,-9.35,True,ACCELERATION_DECAY
2026-06-03T08:13:38.142245,PH,False,851.83,0,0,-2.39,1.23,True,LOST_20_SMA
2026-06-03T08:13:38.474284,PLTR,False,145.4,0,0,6.98,2.78,False,ACCELERATION_DECAY
2026-06-03T08:13:38.819380,PWR,False,725.15,0,0,-6.02,0.75,True,LOST_20_SMA
2026-06-03T08:13:39.155981,PYPL,False,42.93,0,0,-7.66,3.97,True,LOST_20_SMA
2026-06-03T08:13:39.496296,QCOM,False,247.27,0,0,32.55,-10.48,True,ACCELERATION_DECAY
2026-06-03T08:13:39.830802,RBLX,False,43.24,0,0,-1.82,3.59,True,LOST_20_SMA
2026-06-03T08:13:40.179627,REGN,False,614.27,0,0,-12.53,2.46,True,LOST_20_SMA
2026-06-03T08:13:40.521796,RKLB,False,118.82,0,0,50.86,-2.69,True,LOST_20_SMA
2026-06-03T08:13:40.864733,RTX,False,176.35,0,0,2.01,1.23,False,ACCELERATION_DECAY
2026-06-03T08:13:41.210727,SCHW,False,85.9,0,0,-7.03,-2.8,True,LOST_20_SMA
2026-06-03T08:13:41.630390,SHOP,False,114.86,0,0,6.72,14.98,False,ACCELERATION_DECAY
2026-06-03T08:13:41.971989,SLB,False,56.58,0,0,1.04,-0.64,True,ACCELERATION_DECAY
